start	end	text
0	3900	I want you to try and remember the last time you went to see live music.
4180	5360	Oh, that's a good place to start.
5360	12160	Right. Like, it doesn't matter if it was a massive, you know, stadium rock show or a full symphony orchestra
12160	17940	or even just like a really good acoustic guitarist sitting in the corner of a crowded coffee shop.
18100	19820	Yeah, the venue doesn't really matter.
20060	23500	Exactly. Just think about how that sounded, how it felt in the room.
23620	28400	And now I want to ask you, and I really want to ask the person listening to this deep dive right now,
28400	35180	have you ever come home from an experience like that and you put on a pair of, you know, decent headphones
35180	41440	and you dial up a highly compressed MB3 of that exact same artist on your phone?
41880	43500	On whatever streaming service you use.
43560	48400	Yeah, exactly. You put it on and you just feel like, um, like something is missing.
48600	54060	It's an incredibly common feeling. I mean, it's almost a universal frustration for anyone who really loves music.
54220	54560	Yes.
54560	61320	You hear the song, the melody is there, but you don't necessarily feel the room the song was recorded in.
61380	62540	You don't feel the space.
62840	68040	Right. And the weird thing is, scientifically, or I guess psychoacoustically,
68320	71020	the software is telling you that all the necessary notes are there.
71200	72540	They mathematically are there.
72720	75860	Right. The frequencies are there. The volume is loud enough.
75860	79820	But the music somehow feels, I don't know, flat.
80000	81600	Flat, yeah. Or disconnected.
81880	86200	It's like you're looking at a, uh, a high resolution photograph of a really great meal
86200	88520	instead of actually sitting down and eating it.
88600	92320	That's a great way to put it. And that disconnection you're feeling, it's actually measurable.
92560	93920	It's not just in your head.
94420	95120	It's real.
95340	99660	It is. And it sits at the very foundation of what we are unpacking today.
99800	104120	Because today we are going to explore exactly why that happens.
104120	104420	Right.
104860	108660	But, uh, we are going much, much deeper than just audio files on your phone.
108720	110800	Oh, absolutely. The audio is just the doorway.
111100	118040	Yeah. Today's Deep Dive is centered on an independent, highly futuristic research monograph from the year 2026.
118760	120760	It's written by an author named Flixinen.
121420	125200	And I have to warn you, it has an incredibly intimidating title.
125640	127180	It really does. It's quite a mouthful.
127180	136880	It's called, uh, let me get this right, the Ortix Protocol, Decomposition, Preservation, and Constraint-Preserving Reinterpretation of Speculative Computational Systems.
137160	140780	Yeah. It is a very dense piece of work, to say the least.
140900	141280	It is.
141400	145000	But what this manuscript actually does, if you strip away the academic language,
145460	151020	is perform a surgical breakdown of this massive, highly speculative technological framework.
151020	155960	The author refers to it as the phoenix ecosystem, or the phoenix corpus.
156300	159380	Right. And our mission for this deep dive today is twofold.
159960	163140	First, we are going to explore this wild phoenix framework.
163240	164900	Because it is genuinely fascinating.
165060	165860	It is mind-bending.
166020	170020	It's a system that tries to take that exact feeling you have about a flat mp3,
170620	171760	figure out the math behind it,
171820	178540	and then, uh, use that math to build a bridge from digital audio compression directly into biological memory.
178640	180260	And artificial intelligence architecture.
180260	182560	Right. And ultimately, human consciousness itself.
182920	183120	Yeah.
183360	188440	It is a wild journey from the math of sound waves to the philosophy of the mind.
188760	189420	It really is.
189580	189740	Yeah.
189980	194160	But our second mission today is perhaps even more practical for you, the person listening.
194660	198300	We're going to learn what Fliction calls the Ortix Protocol.
198620	200500	The ultimate mental toolkit.
200720	202300	Exactly. Think of it as a toolkit.
202560	202720	Yeah.
202720	210960	Because the ultimate value of this deep dive is teaching you how to figure out if a brilliant-sounding, unified theory of everything...
210960	212120	Which we hear all the time in tech.
212200	213120	Right. All the time.
213220	217060	How to figure out if that theory is actually mathematically true and structurally sound,
217180	220260	or if it's just a, you know, beautifully constructed illusion.
220480	221180	A mirage.
221180	221580	Yeah.
221980	224160	We see this all the time in science and tech.
224360	230460	Someone gives an explanation that provides an atmosphere that feels right, but it doesn't actually prove the mechanics underneath.
230780	233500	I think we all desperately need a toolkit for that right now.
233600	234220	We really do.
234220	240540	So, to get there, let's start right where the Phoenix corpus starts, with that flat-sounding MP3.
240640	241180	Let's do it.
241460	248720	So, standard lossy compression, like your everyday MP3 or your AAC file, it relies on something called psychoacoustic models.
249240	254740	Basically, the engineers who built these formats, they figured out that human hearing has biological limits,
254880	257820	and they, well, they exploit those limits to save data.
258020	258340	Yes.
258680	262360	They measured what audio engineers call masking thresholds.
262360	262760	Okay.
262960	263860	Let's unpack this.
263860	267060	I'm vaguely familiar with this concept, but break that down for me.
267500	270440	How does masking actually work when I'm wearing my headphones?
270640	270800	Okay.
270860	273340	Imagine you're standing outside right by some train tracks.
273480	273700	Okay.
273960	277300	And a massive freight train goes roaring by.
277440	278640	It's incredibly loud.
278800	283780	And at that exact same moment, a tiny bird chirps in a tree right next to your head.
283860	285180	I'm probably not going to hear the bird.
285220	285660	Exactly.
285880	286040	Okay.
286040	290700	But physically, your ear receives the sound waves of both the train and the bird.
291180	292820	The data enters your ear canal.
292820	294360	Both sound waves hit my eardrum.
294460	294660	Right.
294860	298060	But your brain, your brain only registers the train.
298400	305220	The overwhelming volume and the wide frequency spread of that loud sound completely masks the quiet sound.
305220	308300	So my conscious mind never even knows the bird chirped at all.
308420	310360	You are completely oblivious to it.
310360	316960	So the compression algorithm looks at a piece of music and says, hey, the crash cymbal is hitting really hard right now.
317440	323600	The listener's brain literally cannot hear the subtle resonance of the bass guitar string in the background.
323860	325100	That's exactly what it does.
325100	329300	And instead of saving that bass resonance data, it just throws it into the trash so the file is smaller.
329700	331060	It discards frequencies.
331340	333860	The psychoacoustic model determines you won't miss.
334540	338300	And, you know, by traditional scientific metrics, this works perfectly.
338560	338760	Right.
338760	351000	If you put a person in a room and you do a blind A-B test between a totally uncompressed file and a high quality MP3, they usually can't consciously tell the difference in the individual frequencies.
351400	353900	But they can feel that something is off.
354060	354400	Yes.
354400	358620	And here is where the Phoenix Corpus introduces its first major critique.
359320	363580	It argues that this standard model of compression is fundamentally flawed.
363700	365560	Because it's missing a huge piece of the puzzle.
365880	366080	Right.
366160	370540	Because it focuses entirely on the special content, like just the frequencies themselves.
370800	375180	And it completely ignores the temporal relationships between those frequencies over time.
375420	376720	This is a crucial distinction.
377520	380760	The corpus introduces this term spectral fracture.
381120	381960	Spectral fracture.
382120	383380	Sounds like a sci-fi weapon.
383380	384180	It does.
384340	386680	But the idea is actually really grounded.
387020	392660	Think about when a real instrument plays, say, a plucked acoustic guitar string.
392800	393080	Okay.
393300	399400	You have the initial attack of the pick, that sharp burst of energy, and then the slow ringing decay of the note.
399620	400560	Yeah, it fades out.
400640	400860	Right.
401160	406360	And all the different harmonics and frequencies within that note, they are evolving together in time.
406660	408960	They have a physically synchronized relationship.
409260	413120	Because they're all coming from the exact same piece of vibrating wood and metal.
413120	414260	They have to be synchronized.
414380	414800	Exactly.
415420	419840	But compression algorithms, they don't look at the whole flowing river of sound.
420080	420320	No.
420500	420740	No.
420860	427140	To do the math required to compress the file, they chop the audio up into tiny discrete blocks of time.
427260	427540	Oh.
427540	433640	They analyze one block, they throw away the mass frequencies, they compress it, and then they move to the next block.
433760	433940	Okay.
434000	438940	I want to try an analogy here just to see if I'm getting how spectral fracture actually damages the sound.
439140	439620	Go for it.
439620	445580	Let's compare standard compression to, like, a marching band moving down a football field.
445580	445800	Okay.
445880	446440	I like that.
446620	451660	So, the psychoacoustic model is like a guy with a checklist at the gate of the field.
452040	454340	He made sure all the important musicians are present.
454600	456960	We have the tubas, we have the snare drums, the trumpets.
457640	459160	The frequencies are all there.
459220	459360	Right.
459460	460840	Everyone showed up to the game.
460840	471220	But spectral fracture means that because the audio is chopped up into blocks, once the band actually starts marching down the field, they've lost their exact synchronized step.
471320	471600	Ah.
472320	475860	Like, the tuba takes a step a microsecond after the snare drum.
475960	476660	They're out of face.
476980	477420	Exactly.
477680	481980	To a computer looking at a checklist, it is a perfectly complete marching band.
482660	486840	But to a human being sitting in the bleachers, the groove is just dead.
487040	487920	It feels wrong.
488300	488520	Yeah.
488640	490280	The rhythm feels slightly uncanny.
490280	492820	The temporal narrative of the sound has been fractured.
493360	495200	That is a brilliant way to visualize it.
495300	499460	All the components are present, but their relational structure and time is compromised.
499880	499960	Right.
500140	511420	When the software stitches those blocks back together during playback, the frequencies are there, but the microtiming, that precise alignment of how those harmonics evolve across the block boundaries...
511420	512140	Is ruined.
512400	512980	It's disrupted.
513380	519720	And the Phoenix Corpus argues this isn't just a slight drop in audio quality, it's what they call an authenticity loss.
519720	521200	An authenticity loss.
521400	521620	Yeah.
521840	523520	So the question is, how do you fix it?
524140	530140	If chopping audio into blocks causes spectral fracture, what is the alternative?
530400	531820	How do we keep the band in step?
531820	538320	To measure this, and ultimately to fix it, the Phoenix Framework introduces something called the marine salience algorithm.
538320	548700	And what's fascinating here is that instead of looking at the global frequency spectrum, which is what standard compression does, and which requires massive computational power...
548700	551460	Wait, I need to pause you there, because this is where the math usually loses me.
551540	558200	If you say standard compression looks at the global frequency spectrum, you're talking about something called a fast Fourier transform, right?
558500	558800	Yes.
558800	559480	FFT.
559740	559980	Yes.
560320	561660	The fast Fourier transform.
562080	566620	It is the mathematical backbone of almost all modern digital signal processing.
567040	573820	And Flixion notes in the text that FFT has a computational complexity of n log n.
573900	574360	Yes.
574660	576580	Now, I am not a computer scientist.
576720	579760	What does that actually mean when my phone is just trying to play a song?
580120	581080	Let's simplify it.
581480	584920	Imagine you are trying to understand the mood of an entire ocean.
585560	585880	Okay.
585880	590400	The FFT approach is like trying to take a snapshot of the entire ocean all at once.
590700	601700	You're analyzing every single ripple, every wave, every undercurrent simultaneously, and then doing complex math to figure out what frequencies are present across the whole body of water.
601820	602800	That sounds exhausting.
603100	603540	It is.
603760	609100	As the ocean gets bigger, as you add more data, the amount of math you have to do grows exponentially.
609300	611260	That's what O of n log n implies.
611320	611760	That's okay.
611760	618320	It takes a lot of processing power, which is exactly why compression algorithms have to chop the ocean into those little blocks we talked about earlier.
618520	620300	They can't process the whole thing at once.
620400	620540	Okay.
620680	624320	So FFT maps the whole ocean at once, which is exhausting for a computer.
624740	626800	What does the marine algorithm do differently?
627260	630980	The marine algorithm has a computational complexity of O of one.
631060	633220	O of one, meaning like instantaneous.
633500	635520	It means constant time.
635520	638540	It literally doesn't matter how big the ocean is.
638980	639740	Wait, really?
640860	642020	How is that possible?
642120	645100	Because the marine algorithm doesn't try to map the whole ocean.
645220	648460	It just stands on the beach and looks at the very next wave hitting the shore.
648620	648920	Oh.
649060	652260	It looks at the audio waveform locally, sequentially, peak by peak.
652380	653000	Oh, wow.
653000	657200	So it just tracks the crest of the physical sound wave as it happens in real time.
657220	657660	Exactly.
657940	665740	It computes what they call period jitter, which they denote in the math as J sub P, and amplitude jitter, denoted as J sub A.
666100	667020	Break those down for me.
667100	668360	Period jitter is what?
668780	675140	It's simply measuring how much the time between the peaks of the waves deviates from the local average.
675280	675540	Okay.
675540	682700	So if wave one hits the shore, and wave two hits exactly one second later, and wave three hits exactly one second later.
682820	684120	Then you have zero period jitter.
684360	684840	Exactly.
685020	691560	It is perfectly stable, and amplitude jitter is the exact same concept, but measuring the height of the waves instead of the timing.
692020	694520	You know, this is a massive philosophical shift, isn't it?
694560	694960	How do you mean?
695160	700880	Because normally, if I'm recording audio, and my engineer talks about jitter, they mean a digital glitch.
701380	702060	Oh, right.
702080	704260	They mean the clock in the computer stuttered or something.
704260	705760	Jitter is usually the enemy.
706240	706380	Yes.
706500	712560	In traditional audio, jitter is a hardware error, but the phoenix corpus completely reframes jitter.
712780	712880	Right.
713000	718160	It turns it from a digital glitch into a primary structural measure of audio quality.
718220	718500	Wow.
718740	729680	A signal with low jitter, where the peaks arrive exactly when expected, in a highly stable temporal pattern that is considered a signal with high structural salience.
729820	730440	It's coherent.
730600	731280	Very coherent.
731280	736420	The human auditory system can easily group it, track it, and understand it without working hard.
736740	745580	But a signal with high jitter, where the timing is chaotic and that microscopic alignment is lost, that is a signal that has suffered spectral fracture.
745580	749680	So Marine X is a sort of quality control inspector.
749800	752620	It's just standing on the beach looking for perfectly synchronized waves.
752800	755280	But I'm stuck on this idea of synchronization.
755960	765280	If digital audio struggles so much to keep all these frequencies aligned, how does a real physical instrument do it so effortlessly?
765520	767120	That's the million-dollar question.
767120	773580	Because that leads us directly to the phoenix corpus' proposal for a totally new way to store data, doesn't it?
773920	774420	It does.
774740	780540	This is where we move to the second major component of the phoenix ecosystem, the HCF-1 architecture.
780760	784180	Right, HCF-1, which stands for harmonic consensus encoding.
784380	784640	Yes.
785160	790820	And to understand it, we really have to look at the physical realities of musical instruments, just like you suggested.
790820	795700	Because HCF-1 challenges the entire foundation of how we currently store audio.
796240	805760	Like right now, if you record a cello, standard digital audio stores every single frequency it captures as if it were a totally independent event.
805920	809020	Which, from a physical, real-world standpoint, is incredibly redundant.
809220	809480	Right.
809620	810940	Think about that physical cello.
811060	819240	If a musician draws a bow across the string, the fundamental frequency that's the lowest, thickest vibration, it might vibrate at, say, 220 hertz.
819240	824900	But it also produces harmonics, higher overtones at 440 hertz, 660 hertz, and so on.
824940	826020	Right, the map snacks up.
826140	830700	But in the real world, those harmonics are not vibrating independently of each other.
830860	832700	They are physically coupled together.
832820	834880	Because they're all trapped on the exact same string.
835160	835640	Precisely.
835840	842600	They are all being driven simultaneously by the exact same physical interaction of the bow against the string.
842700	843340	Oh, I see.
843340	852300	So, if you know how the amplitude of the fundamental frequency is evolving over time, like, it's getting louder as the bow presses harder and then softer as the bow lifts.
852320	854080	But you already know what the other harmonics are doing.
854200	856320	You can predict it with immense accuracy.
856700	860880	They are forced to rise and fall together because of the physics of the string.
860880	867020	So, the Phoenix corpus introduces what I like to call the buddy system of sound, harmonic consensus.
867280	868680	The buddy system, I like that.
868720	875160	Instead of wasting massive amounts of data storing the exact volume of every single harmonic a thousand times a second,
875820	877940	HCF-1 just looks at the fundamental frequency.
878080	878360	Right.
878640	881860	It stores that fundamental amplitude envelope as a master template.
881860	882460	Yes.
882980	892960	And then, for all the other harmonics, it uses a tiny sparse amount of data just to flag whether they conform to that master template or if they deviate from it.
893060	894040	That is so smart.
894180	901340	If the harmonic is moving in lockstep with the fundamental, it just gets a tiny mathematical flag that says, yes, I conform.
902200	905600	You only spend your data budget to encode the deviations.
905900	907720	It's like my marching band analogy again.
907780	908460	Oh, right.
908460	916400	If the marching band is all in perfect step, you don't need to write a massive manual describing the movement of every single pair of legs on the field.
916500	917800	You just describe the drum major.
917960	918240	Yes.
918520	924220	You describe the drum major's legs, and then you just add a tiny little note that says, everyone else is doing exactly that.
924420	929040	And this represents a profound philosophical shift in how we view compression.
929320	929680	How so?
929940	935320	Well, standard lossy compression, the MP3 we talked about earlier, it's framed as a trade-off.
935320	940520	We are going to intentionally discard information, throw it in the trash to save space.
940680	940920	Right.
941020	943060	We accept a loss of fidelity for convenience.
943200	943580	Exactly.
943860	947240	But HCF 1 says, no, we aren't discarding information at all.
947500	947820	Right.
947900	949800	Because the relationship is the information.
950340	950600	Yes.
951060	954780	It frames compression as the discovery of invariant structure.
954780	962120	By identifying the physical, temporal relationships between the harmonics, you aren't throwing away real information.
962580	968080	You're throwing away the artificial redundancy that was created by measuring them independently in the first place.
968200	968520	Wow.
968700	972760	You are finding the true underlying physical structure of the sound.
973020	975900	I just love that phrase, discovery of invariant structure.
976400	978620	It sounds almost poetic, but it's just pure engineering.
978620	984500	And what's amazing is that it has deep roots, not just in audio engineering, but in cognitive science.
984620	984860	Really?
985100	985420	Yes.
985620	992700	This directly connects to predictive coding theories from the 1950s and the efficient coding hypothesis in neuroscience.
992900	996120	Okay, wait, how does this audio codex stuff connect to the human brain?
996580	1005300	Well, the idea is that biological brains do not store every single photon that hits the retina or every single air pressure vibration that hits the ear gem.
1005420	1007520	Oh, because that would be way too much data.
1007520	1012840	If we did that, our brains would literally melt from data overload in about five seconds.
1013000	1013120	Right.
1013300	1017660	Instead, the brain constantly builds a predictive model of the world.
1018000	1021660	It assumes things will behave in a structured, predictable way.
1021940	1023980	Like the fundamental frequency of the cello.
1024040	1024420	Exactly.
1024820	1031880	And the brain only spends metabolic energy processing the prediction errors, the things that deviate from the expected pattern.
1032240	1036940	So finding redundancy isn't just a clever math trick for an audio codec to make files smaller.
1036940	1037340	Yeah.
1037540	1041840	It's literally how our biology survives in a chaotic universe.
1042000	1043560	It's how we navigate reality.
1043720	1044780	That is incredible.
1044920	1049960	And historically, we've seen this kind of strict constraint produce incredible elegance in computing.
1050700	1053800	Fliction points to a wonderful historical example in the text.
1054140	1055020	The Commodore 64.
1055020	1059140	Yes, the MOS Technology SID chip from the 1980s.
1059200	1061560	Oh, man, the legendary SID chip.
1061680	1065900	I mean, anyone who played video games in the 80s or 90s knows the sound of that chip.
1065980	1069140	It has this incredibly rich, iconic sound.
1069280	1069620	It does.
1069760	1073820	But what most people don't realize is how severely limited the hardware actually was.
1073860	1075540	Because memory was so expensive back then.
1075540	1077360	Extremely expensive.
1078120	1081920	The SID chip didn't store sampled audio waveforms.
1082440	1089760	That would be what computer scientists call extensional representation, storing the massive final output of the sound.
1089880	1091680	Like taking a high-res photo of a cake.
1091900	1092380	Exactly.
1092800	1094640	They didn't have the memory for the photo.
1094900	1097520	Instead, it used intentional representation.
1098300	1100340	It stored the generative operator.
1100420	1100900	The recipe.
1101100	1103500	It stored the mathematical recipe for the sound.
1103660	1104500	The oscillators.
1104740	1105760	The envelope sequences.
1106020	1106520	The filters.
1106860	1111060	So a massive, complex, like 10-minute piece of video game music.
1111180	1112980	It took up just a few kilobytes of memory.
1113320	1119640	Because the developer was storing the structure of the sound, the instructions for generating it, not the massive waveform itself.
1119640	1121700	And HTF-1 is doing something very similar.
1121800	1122120	It is.
1122280	1124700	It's storing the structural recipe of the harmonics.
1125000	1126920	Storing the recipe, not the cake.
1127080	1127440	Yeah.
1127760	1128240	I love that.
1128240	1128500	Yeah.
1128780	1137380	So, okay, we've seen how tracking temporal relationships, finding the low jitter waves, and finding structural consensus can compress audio incredibly efficiently.
1137860	1139960	We are tracking physical waves that move together.
1140160	1140420	Right.
1140600	1142740	But the phoenix corpus doesn't stop at audio.
1142840	1143380	Not at all.
1143540	1146820	Here is where the monograph starts to make the hair on my arm stand up.
1146820	1148740	Because they ask this crazy question.
1148740	1158460	What if the human brain uses this exact same wave-based, synchronized method to store our actual memories?
1158600	1162380	And this brings us to the third pillar of the framework, MM8.
1162760	1170400	This is the moment where the phoenix corpus transitions from a brilliant signal processing theory into a full-blown cognitive architecture.
1170760	1174100	I really want to take our time and unpack this carefully because it is wild.
1174100	1181000	MM8 is a framework that contrasts sharply with how contemporary artificial intelligence works today.
1181680	1182540	Radically different.
1182680	1189560	Because right now, in modern AI, like the large language models we all interact with every day, information is stored as static vectors.
1189820	1190060	Yes.
1190220	1191780	High-dimensional vector embeddings.
1191960	1194980	This is fundamentally how modern neural networks understand the world.
1194980	1201300	An AI maps a concept, like a word or an image, to a fixed point in a vast mathematical space.
1201440	1204720	You know, I've always imagined it like a giant, infinite filing cabinet.
1205060	1213200	The AI takes the concept of an apple, turns it into a list of numbers, and puts that folder in a very specific coordinate in the cabinet.
1213700	1217200	And then it puts the concept of the color red in a folder right next to it.
1217260	1217500	Right.
1217500	1221960	And when it needs to know about apples, it calculates the distance between those coordinates.
1222200	1223800	It pulls out the static folders.
1224340	1226360	That's a very accurate way to visualize it.
1226580	1232460	But MM8 argues that biological memory doesn't work like a static filing cabinet at all.
1232660	1232900	No.
1233200	1238900	It proposes that memory is stored as dynamic, complex-valued wave functions.
1239240	1242680	So instead of a rigid metal filing cabinet, memory is like a puddle.
1243320	1244320	Or like a pond.
1244440	1245560	A very active pond.
1245560	1249140	In MM8, memories exist as a standing pattern of waves.
1249720	1255220	When multiple memories are active, their wave functions physically overlap in this conceptual space.
1255360	1256760	Like dropping stones in the water.
1256960	1257360	Exactly.
1257740	1263460	And you get constructive interference, where the peaks of the waves align and amplify each other, making the signal stronger.
1263980	1268580	And you also get destructive interference, where the peaks and troughs clash and cancel each other out.
1268840	1272340	So the memory isn't a thing sitting in a box waiting to be retrieved.
1272400	1272960	Not at all.
1272960	1274600	It's an active field of energy.
1274600	1277320	It's the rippling of the water itself.
1277740	1282260	And this leads to what Fliction calls the dissolution of the storage process distinction.
1282820	1283100	What?
1283300	1284640	The storage process distinction.
1285100	1288140	Think about the computer or the phone you are using right now.
1288400	1291780	You have RAM or a hard drive, which is the storage.
1291980	1292240	Right.
1292240	1294800	And you have the CPU, which is the processor.
1295220	1297560	They are physically and conceptually separate.
1297560	1299380	You take data out of storage.
1299640	1300560	You move it to the processor.
1300740	1301920	You perform an operation on it.
1301920	1303260	And then you put it back in storage.
1303580	1303700	Yeah.
1303900	1307200	The von Neumann architecture is how basically all our computers work.
1307200	1309640	But in MEM-M8, there is no separation.
1309960	1310260	Wait.
1310580	1310920	None.
1310920	1315020	The wave interference is both the storage and the process simultaneously.
1315540	1317960	The rippling pond is holding the information.
1317960	1325300	But the way the ripples crash into each other, the way they amplify and cancel, that is the computing.
1325780	1326260	Oh, wow.
